pair_id,solo_accuracy,solo_precision,solo_recall,solo_f1,similarity,fedavg_accuracy,fedavg_precision,fedavg_recall,fedavg_f1,fedprox_accuracy,fedprox_precision,fedprox_recall,fedprox_f1,scaffold_accuracy,scaffold_precision,scaffold_recall,scaffold_f1,fedov_accuracy,fedov_precision,fedov_recall,fedov_f1,combined_accuracy,combined_precision,combined_recall,combined_f1
24256_26267,1.0,1.0,1.0,1.0,0.99747264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2571428571428571,0.900952380952381,0.2571428571428571,0.272922502334267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33039_53036,0.5,0.4942857142857143,0.5,0.4754901960784314,0.99755806,0.5795454545454546,0.5823356331168831,0.5795454545454546,0.5716081608160817,0.5454545454545454,0.5481039907269416,0.5454545454545454,0.5278118108306787,0.5227272727272727,0.5213498622589531,0.5227272727272727,0.5151913875598086,0.6136363636363636,0.6153818936641978,0.6136363636363636,0.6132370213765562,0.6136363636363636,0.6169901527044385,0.6136363636363636,0.6124364765669114
72120_93296,1.0,1.0,1.0,1.0,0.99763477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7235772357723578,0.6574552445031839,0.7235772357723578,0.6511839924224485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23979_32305,1.0,1.0,1.0,1.0,0.9976157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9541284403669725,0.9103610807171114,0.9541284403669725,0.9317310591377008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85892_86791,0.5104895104895105,0.5117805271651426,0.5104895104895105,0.50953081387864,0.9975922,0.5664335664335665,0.5699063032129805,0.5664335664335665,0.5641346085179549,0.5734265734265734,0.5775886763838571,0.5734265734265734,0.5707014004227626,0.5104895104895105,0.26059954031982,0.5104895104895105,0.34505309505309506,0.4825174825174825,0.476085546009347,0.4825174825174825,0.46551298599980145,0.5454545454545454,0.5451331857459116,0.5454545454545454,0.5450537313565776
60403_92269,1.0,1.0,1.0,1.0,0.99757475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7333333333333333,0.8314176245210728,0.7333333333333333,0.7198428667241543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40688_83622,1.0,1.0,1.0,1.0,0.9978469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8632478632478633,0.8881118881118881,0.8632478632478633,0.8553014553014553,0.9914529914529915,0.9915700737618546,0.9914529914529915,0.9914344469943075,1.0,1.0,1.0,1.0
87488_91460,0.5057471264367817,0.5001705598813496,0.5057471264367817,0.5029106680519138,0.99748695,0.5632183908045977,0.5172413793103449,0.5632183908045977,0.5369504059159232,0.5632183908045977,0.5172413793103449,0.5632183908045977,0.5369504059159232,0.2988505747126437,0.08931166600607743,0.2988505747126437,0.13752415827484488,0.7011494252873564,0.4916105165807901,0.7011494252873564,0.5779745262503883,0.41379310344827586,0.5160191118189563,0.41379310344827586,0.43558342041100667
74412_84655,1.0,1.0,1.0,1.0,0.9982945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22306_33745,0.5,0.639240506329114,0.5,0.5611111111111111,0.9975112,0.85,0.8726890756302521,0.85,0.7886363636363637,0.85,0.8249287749287749,0.85,0.8009591326105088,0.8166666666666667,0.704985754985755,0.8166666666666667,0.7567278287461774,0.8416666666666667,0.7084027777777778,0.8416666666666667,0.7693061840120663,0.9583333333333334,0.9576525054466231,0.9583333333333334,0.9578728975280699
02633_10878,0.48863636363636365,0.4880997310940227,0.48863636363636365,0.4883051266650178,0.99762607,0.5113636363636364,0.5098829741686884,0.5113636363636364,0.5100301258195995,0.48863636363636365,0.4857758828347063,0.48863636363636365,0.48563344524456364,0.4772727272727273,0.2277892561983471,0.4772727272727273,0.30839160839160845,0.5,0.5,0.5,0.5,0.5113636363636364,0.5098829741686884,0.5113636363636364,0.5100301258195995
40016_94166,0.0,0.0,0.0,0.0,0.9977186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,0.1111111111111111,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99375_99748,1.0,1.0,1.0,1.0,0.9977683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9862385321100917,0.9864341927909909,0.9862385321100917,0.9850735503415089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29399_29817,0.36363636363636365,0.37733360389610393,0.36363636363636365,0.35472000754823796,0.99771553,0.45454545454545453,0.44701921172509407,0.45454545454545453,0.4498834498834499,0.4431818181818182,0.4375030629747611,0.4431818181818182,0.43984935134024106,0.5681818181818182,0.3228305785123967,0.5681818181818182,0.41172595520421607,0.42045454545454547,0.44035812672176305,0.42045454545454547,0.4140727131399498,0.38636363636363635,0.40057523122039257,0.38636363636363635,0.36311004784689
02487_27502,0.9642857142857143,0.965633423180593,0.9642857142857143,0.9601648351648351,0.99774516,0.9285714285714286,0.9337662337662337,0.9285714285714286,0.9061096136567833,0.9642857142857143,0.965633423180593,0.9642857142857143,0.9601648351648351,0.9107142857142857,0.8294005102040816,0.9107142857142857,0.8681575433911882,0.9107142857142857,0.8294005102040816,0.9107142857142857,0.8681575433911882,0.9642857142857143,0.965633423180593,0.9642857142857143,0.9601648351648351
88880_89205,0.2804878048780488,0.5591231861685705,0.2804878048780488,0.1580248617196214,0.9980106,0.2682926829268293,0.4311140408701385,0.2682926829268293,0.18669296987087516,0.3048780487804878,0.5576344804543936,0.3048780487804878,0.23457051961823966,0.5853658536585366,0.5969301934398654,0.5853658536585366,0.5908657907507594,0.5609756097560976,0.584561779683731,0.5609756097560976,0.5716989066442388,0.4024390243902439,0.6322613811618208,0.4024390243902439,0.398972584103351
26160_30148,1.0,1.0,1.0,1.0,0.9975027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11702127659574468,0.01369397917609778,0.11702127659574468,0.02451874366767984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
08606_77347,0.5063291139240507,0.7853604843148045,0.5063291139240507,0.44040490725751397,0.99784374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.620253164556962,0.38471398814292584,0.620253164556962,0.47488132911392406,0.9746835443037974,0.9762658227848101,0.9746835443037974,0.9748281611542124,1.0,1.0,1.0,1.0
10771_86502,0.0,0.0,0.0,0.0,0.99755085,0.21428571428571427,1.0,0.21428571428571427,0.35294117647058826,0.21428571428571427,1.0,0.21428571428571427,0.35294117647058826,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.6666666666666666,0.42857142857142855,1.0,0.42857142857142855,0.6
56635_66352,1.0,1.0,1.0,1.0,0.9976592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.5776,0.76,0.6563636363636364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
00500_00622,1.0,1.0,1.0,1.0,0.99755275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.019230769230769232,0.0011538461538461537,0.019230769230769232,0.0021770682148040637,0.9423076923076923,0.8879437869822484,0.9423076923076923,0.9143183549124143,1.0,1.0,1.0,1.0
83608_83622,0.6867469879518072,0.7924003707136238,0.6867469879518072,0.7358003442340791,0.99788654,0.8975903614457831,0.8159912376779848,0.8975903614457831,0.8548479632816982,0.8975903614457831,0.8159912376779848,0.8975903614457831,0.8548479632816982,0.0963855421686747,0.00929017273914937,0.0963855421686747,0.016946908513173573,0.8975903614457831,0.8159912376779848,0.8975903614457831,0.8548479632816982,0.8975903614457831,0.8159912376779848,0.8975903614457831,0.8548479632816982
26267_50823,0.4588235294117647,0.48522408963585434,0.4588235294117647,0.42433679354094583,0.998317,0.5529411764705883,0.5350455675227838,0.5529411764705883,0.4952373648285912,0.5764705882352941,0.5852549019607843,0.5764705882352941,0.501542912246866,0.5176470588235295,0.5265686274509804,0.5176470588235295,0.5185822397093445,0.4588235294117647,0.4758029376625202,0.4588235294117647,0.4503770739064857,0.4823529411764706,0.5108235294117647,0.4823529411764706,0.4613712151527278
37996_70136,0.5084745762711864,0.5438366718027735,0.5084745762711864,0.47842627347206207,0.9979398,0.5254237288135594,0.5624753646038628,0.5254237288135594,0.5005649717514123,0.5254237288135594,0.5624753646038628,0.5254237288135594,0.5005649717514123,0.5423728813559322,0.2941683424303361,0.5423728813559322,0.38144905941516116,0.5423728813559322,0.5589535740604274,0.5423728813559322,0.5376183138895003,0.5932203389830508,0.5901089003520839,0.5932203389830508,0.588913260219342
76980_77347,1.0,1.0,1.0,1.0,0.99831533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.620253164556962,0.38471398814292584,0.620253164556962,0.47488132911392406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60707_77452,0.0,0.0,0.0,0.0,0.997616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06118_60287,0.4647887323943662,0.4739131906825569,0.4647887323943662,0.4647887323943662,0.99758846,0.5915492957746479,0.6443058350100603,0.5915492957746479,0.575111645482652,0.5563380281690141,0.6134899487012163,0.5563380281690141,0.5310674440261326,0.5492957746478874,0.30172584804602265,0.5492957746478874,0.3895006402048656,0.5352112676056338,0.5988956466069142,0.5352112676056338,0.4994657600777077,0.44366197183098594,0.4604341021977274,0.44366197183098594,0.3878061666085901
00315_20864,0.4117647058823529,0.5228301110654052,0.4117647058823529,0.3644957983193277,0.99776804,0.6176470588235294,0.6000189549504011,0.6176470588235294,0.604045570797489,0.5882352941176471,0.5746468800286071,0.5882352941176471,0.5794828076158,0.6323529411764706,0.3998702422145329,0.6323529411764706,0.48993110757816644,0.5588235294117647,0.5895849248790425,0.5588235294117647,0.5666250585114683,0.4852941176470588,0.5279820261437909,0.4852941176470588,0.4939569270331083
76325_79032,1.0,1.0,1.0,1.0,0.9984181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47560975609756095,0.7893194335169158,0.47560975609756095,0.47241177900400155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29267_35615,1.0,1.0,1.0,1.0,0.9975811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9495412844036697,0.9016286507869707,0.9495412844036697,0.924964921748516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47261_75153,0.625,0.390625,0.625,0.4807692307692308,0.9980718,0.75,0.8214285714285714,0.75,0.7083333333333334,0.75,0.8214285714285714,0.75,0.7083333333333334,0.375,0.40625,0.375,0.38492063492063494,0.625,0.390625,0.625,0.4807692307692308,0.75,0.8214285714285714,0.75,0.7083333333333334
00409_20864,0.3404255319148936,0.6780141843971632,0.3404255319148936,0.3404255319148936,0.997913,0.3617021276595745,0.8656215005599104,0.3617021276595745,0.3703746530989824,0.425531914893617,0.8354192740926157,0.425531914893617,0.45972644376899696,0.1702127659574468,0.028972385694884563,0.1702127659574468,0.04951644100580271,0.8297872340425532,0.688546853779991,0.8297872340425532,0.7525977238990599,0.5212765957446809,0.6496601875046242,0.5212765957446809,0.5750459988066864
29998_49658,1.0,1.0,1.0,1.0,0.99745023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1276595744680851,0.016296966953372568,0.1276595744680851,0.028904054596547574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47167_58433,0.7464788732394366,0.5758551307847083,0.7464788732394366,0.6501590186278965,0.99745375,0.7464788732394366,0.6614194973764153,0.7464788732394366,0.6722927730316324,0.7464788732394366,0.6614194973764153,0.7464788732394366,0.6722927730316324,0.7605633802816901,0.5784566554255107,0.7605633802816901,0.6571267605633803,0.7605633802816901,0.5784566554255107,0.7605633802816901,0.6571267605633803,0.7605633802816901,0.7100063064956905,0.7605633802816901,0.6993143433604381
40011_99333,1.0,1.0,1.0,1.0,0.9977446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5609756097560976,0.8334735071488645,0.5609756097560976,0.5656794425087108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22706_33469,1.0,1.0,1.0,1.0,0.99763167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2903225806451613,0.13978494623655913,0.2903225806451613,0.18870967741935485,0.8709677419354839,0.8944281524926686,0.8709677419354839,0.8656891495601173,1.0,1.0,1.0,1.0
03141_16843,0.44715447154471544,0.4138441789276192,0.44715447154471544,0.3729922665080309,0.9981899,0.6422764227642277,0.6422764227642277,0.6422764227642277,0.6422764227642277,0.6422764227642277,0.6422764227642277,0.6422764227642277,0.6422764227642277,0.5121951219512195,0.26234384295062463,0.5121951219512195,0.3469708890637293,0.6585365853658537,0.6586665973269541,0.6585365853658537,0.6579025684156047,0.5772357723577236,0.6070460704607046,0.5772357723577236,0.5534552845528455
86759_92628,1.0,1.0,1.0,1.0,0.99770874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18867924528301888,0.30450025497195304,0.18867924528301888,0.20198432717855577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
84848_88003,0.6730769230769231,0.4530325443786983,0.6730769230769231,0.541556145004421,0.9976543,0.9230769230769231,0.9248994469582706,0.9230769230769231,0.9236184105749323,0.9230769230769231,0.9248994469582706,0.9230769230769231,0.9236184105749323,0.3269230769230769,0.10687869822485206,0.3269230769230769,0.16109253065774803,0.8557692307692307,0.8709011871662474,0.8557692307692307,0.8448512272041685,0.9134615384615384,0.912973177057684,0.9134615384615384,0.9131226030241592
44319_44487,0.6,0.36,0.6,0.45,0.9982908,0.6,0.36,0.6,0.45,0.6,0.36,0.6,0.45,0.6,0.36,0.6,0.45,0.6,0.36,0.6,0.45,0.6,0.36,0.6,0.45
74917_76677,1.0,1.0,1.0,1.0,0.9977522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49,0.45146569646569645,0.49,0.4659506430309349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
08740_13329,0.0,0.0,0.0,0.0,0.99801034,0.1,1.0,0.1,0.18181818181818182,0.0,0.0,0.0,0.0,0.2,1.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.1,1.0,0.1,0.18181818181818182
61476_64873,0.7777777777777778,0.6986817325800376,0.7777777777777778,0.7361111111111112,0.99753284,0.8095238095238095,0.7033567525370805,0.8095238095238095,0.7527151211361738,0.7936507936507936,0.7010582010582012,0.7936507936507936,0.7444865851945498,0.8412698412698413,0.7077349458301839,0.8412698412698413,0.7687465790914068,0.8412698412698413,0.7077349458301839,0.8412698412698413,0.7687465790914068,0.7936507936507936,0.7424740010946907,0.7936507936507936,0.7639067639067638
30106_30669,0.573170731707317,0.5740418118466899,0.573170731707317,0.5585119487558512,0.997667,0.573170731707317,0.5727039327809545,0.573170731707317,0.5728521548538369,0.6097560975609756,0.6109458655562165,0.6097560975609756,0.6099883855981417,0.47560975609756095,0.4823848238482385,0.47560975609756106,0.4625059562726476,0.5853658536585366,0.5953047352487576,0.5853658536585366,0.5590525328330207,0.5975609756097561,0.6016986062717771,0.5975609756097561,0.583739837398374
54581_84896,0.5562130177514792,0.5573506621583545,0.5562130177514792,0.5496060811635289,0.9974694,0.6035502958579881,0.6036480864535163,0.6035502958579881,0.6035780613588559,0.621301775147929,0.6212104609540506,0.621301775147929,0.6211690662101479,0.3727810650887574,0.3702536779459857,0.3727810650887574,0.36818605457658715,0.6153846153846154,0.6174369109151718,0.6153846153846154,0.6146565091350368,0.591715976331361,0.5958742215554441,0.591715976331361,0.5843629247705607
26160_33745,0.3711340206185567,0.14304123711340205,0.3711340206185567,0.2064956204945353,0.99766254,0.4742268041237113,0.5426282802249297,0.4742268041237113,0.46818150388367735,0.4742268041237113,0.5426282802249297,0.4742268041237113,0.46818150388367735,0.6185567010309279,0.3826123923902647,0.6185567010309279,0.4727821918707729,0.38144329896907214,0.14549899032840896,0.38144329896907214,0.21064779196799507,0.5876288659793815,0.5587120064932705,0.5876288659793815,0.5610606760014362
48606_49658,1.0,1.0,1.0,1.0,0.9976665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6617647058823529,0.7133766968325791,0.6617647058823529,0.6853250984389678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
09584_61570,0.0,0.0,0.0,0.0,0.9985177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,1.0,0.3076923076923077,0.47058823529411764,0.6923076923076923,1.0,0.6923076923076923,0.8181818181818182
40653_45013,0.4175824175824176,0.41683486581445767,0.4175824175824176,0.4171585842901792,0.9975822,0.6153846153846154,0.6421009098428453,0.6153846153846154,0.6057420519753075,0.6153846153846154,0.6317111459968602,0.6153846153846154,0.6105166587094297,0.6373626373626373,0.6506726506726507,0.6373626373626373,0.6344597791535329,0.6263736263736264,0.6412254412254411,0.6263736263736264,0.6225611123570306,0.4835164835164835,0.4785436785436785,0.4835164835164835,0.4781847131607485
56510_78421,1.0,1.0,1.0,1.0,0.99750835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7910447761194029,0.6257518378257964,0.7910447761194029,0.6987562189054726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
01949_44319,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.626374829001368,0.9979073,0.6617647058823529,0.6920415224913494,0.6617647058823529,0.6391522126091816,0.6617647058823529,0.6920415224913494,0.6617647058823529,0.6391522126091816,0.5294117647058824,0.28027681660899656,0.5294117647058824,0.36651583710407243,0.6029411764705882,0.6058059587471353,0.6029411764705882,0.6031988395617819,0.5882352941176471,0.6686896981014627,0.5882352941176471,0.5503146374829001
49661_49834,1.0,1.0,1.0,1.0,0.99777687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40989_65181,0.9146341463414634,0.9295731707317072,0.9146341463414634,0.9154437276722609,0.9975403,0.9207317073170732,0.9337758567459092,0.9207317073170732,0.9214695730903042,0.9573170731707317,0.9614099565653191,0.9573170731707317,0.9576013985559519,0.8048780487804879,0.8529080675422139,0.8048780487804879,0.7873513050919984,0.9878048780487805,0.9881635581061693,0.9878048780487805,0.987833024968194,0.9573170731707317,0.9614099565653191,0.9573170731707317,0.9576013985559519
53295_55669,0.9411764705882353,0.9449112978524743,0.9411764705882353,0.9337374293979888,0.9976816,0.9411764705882353,0.9449112978524743,0.9411764705882353,0.9337374293979888,0.9411764705882353,0.9449112978524743,0.9411764705882353,0.9337374293979888,0.8676470588235294,0.7528114186851211,0.8676470588235294,0.8061602593793422,0.8676470588235294,0.7528114186851211,0.8676470588235294,0.8061602593793422,0.9411764705882353,0.9449112978524743,0.9411764705882353,0.9337374293979888
09584_68433,0.18181818181818182,0.07792207792207792,0.18181818181818182,0.10909090909090911,0.9976183,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.05454545454545456,0.09090909090909091,0.06818181818181818,0.18181818181818182,0.0404040404040404,0.18181818181818182,0.06611570247933884,0.2727272727272727,0.1515151515151515,0.2727272727272727,0.187012987012987,0.18181818181818182,0.10909090909090911,0.18181818181818182,0.13636363636363635
01045_76234,0.0,0.0,0.0,0.0,0.99820286,0.09243697478991597,0.09423769507803122,0.09243697478991597,0.092533565150198,0.06722689075630252,0.07076514816452896,0.06722689075630252,0.06895065718595131,0.0,0.0,0.0,0.0,0.05042016806722689,0.048019207683073224,0.05042016806722689,0.04919040787046526,0.1092436974789916,0.1015881762541082,0.1092436974789916,0.10374177219097006
85221_88880,1.0,1.0,1.0,1.0,0.99798405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1875,0.03515625,0.1875,0.05921052631578947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44199_87293,0.6521739130434783,0.42533081285444235,0.6521739130434783,0.5148741418764302,0.99767506,0.6521739130434783,0.42533081285444235,0.6521739130434783,0.5148741418764302,0.6521739130434783,0.42533081285444235,0.6521739130434783,0.5148741418764302,0.5434782608695652,0.48270009139574355,0.5434782608695652,0.5034133679428942,0.6521739130434783,0.42533081285444235,0.6521739130434783,0.5148741418764302,0.6521739130434783,0.42533081285444235,0.6521739130434783,0.5148741418764302
26749_26760,0.4476744186046512,0.8418269988833862,0.4476744186046512,0.5468979737814652,0.9975237,0.6337209302325582,0.8207188160676533,0.6337209302325583,0.708155912217491,0.6453488372093024,0.8075404864157801,0.6453488372093024,0.7144016773424126,0.9069767441860465,0.8226068144943213,0.9069767441860465,0.862733976176971,0.9069767441860465,0.8226068144943213,0.9069767441860465,0.862733976176971,0.47674418604651164,0.9070556666315902,0.47674418604651164,0.5658222591362126
40989_42572,0.5445026178010471,0.5404920171740993,0.5445026178010471,0.5157516802148742,0.99765944,0.6335078534031413,0.6353609809864976,0.6335078534031413,0.6338094433855286,0.6230366492146597,0.6266670502272597,0.6230366492146597,0.6231399834665197,0.5287958115183246,0.27962501027932346,0.5287958115183246,0.365810801118841,0.643979057591623,0.6477130199643288,0.643979057591623,0.6440766510517131,0.612565445026178,0.6115938179352575,0.612565445026178,0.6114735372949852
24573_26348,0.29714285714285715,0.6607212359505937,0.2971428571428571,0.3980757956134153,0.9977461,0.22285714285714286,0.7253968253968253,0.22285714285714286,0.2576074332171893,0.2571428571428571,0.7536791449834929,0.2571428571428571,0.30626506931886677,0.4114285714285714,0.783809523809524,0.4114285714285714,0.500368253968254,0.8857142857142857,0.7844897959183673,0.8857142857142857,0.8320346320346321,0.6171428571428571,0.8539047619047617,0.6171428571428571,0.6866814094058676
13801_68433,0.0,0.0,0.0,0.0,0.9980293,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.3888888888888889,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
76811_82279,1.0,1.0,1.0,1.0,0.9978156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3170731707317073,0.4501837621115938,0.3170731707317073,0.34836631385181777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25681_28307,0.4461538461538462,0.43570632266284437,0.4461538461538462,0.4342780026990553,0.99748826,0.49230769230769234,0.4944095752444898,0.49230769230769234,0.49230769230769234,0.5538461538461539,0.5609836557204978,0.5538461538461539,0.5508781548696019,0.47692307692307695,0.4825515947467167,0.47692307692307695,0.46815502505157675,0.5384615384615384,0.579400991165697,0.5384615384615384,0.49859287054409,0.5076923076923077,0.504933273354326,0.5076923076923077,0.5043913940465665
01748_22192,0.574468085106383,0.5866908103214123,0.574468085106383,0.6066403568977351,0.99774057,0.7659574468085106,0.7127659574468085,0.7659574468085106,0.6979450809238043,0.7659574468085106,0.7127659574468085,0.7659574468085106,0.6979450809238043,0.6808510638297872,0.570014844136566,0.6808510638297872,0.6205224885537302,0.7659574468085106,0.5866908103214123,0.7659574468085106,0.664445014098949,0.7446808510638298,0.6698903932946486,0.7446808510638298,0.6844984802431611
16638_57861,1.0,1.0,1.0,1.0,0.99745893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8658536585365854,0.8681633407243163,0.8658536585365854,0.8668591759913371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44471_44553,0.5303030303030303,0.5,0.5303030303030303,0.5009469696969697,0.997609,0.5075757575757576,0.47858796296296297,0.5075757575757576,0.4832094687586017,0.5454545454545454,0.5213549337260677,0.5454545454545454,0.5210727969348659,0.5833333333333334,0.5654761904761905,0.5833333333333334,0.5591760299625468,0.5757575757575758,0.547134689535966,0.5757575757575758,0.5252274607113318,0.5757575757575758,0.5571919489445262,0.5757575757575758,0.5530012771392081
79032_98640,1.0,1.0,1.0,1.0,0.99772096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8414634146341463,0.8761049659832462,0.8414634146341463,0.8484969092424224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68695_87501,0.9186046511627907,0.8438345051379124,0.9186046511627907,0.8796335447498237,0.9979663,0.9186046511627907,0.8438345051379124,0.9186046511627907,0.8796335447498237,0.9186046511627907,0.8438345051379124,0.9186046511627907,0.8796335447498237,0.9186046511627907,0.8438345051379124,0.9186046511627907,0.8796335447498237,0.9186046511627907,0.8438345051379124,0.9186046511627907,0.8796335447498237,0.9186046511627907,0.8438345051379124,0.9186046511627907,0.8796335447498237
20877_23979,0.4541284403669725,0.4588578696884291,0.4541284403669725,0.4416620475655178,0.99781144,0.5,0.4996180290297937,0.5,0.4997985709136399,0.536697247706422,0.539306175763348,0.536697247706422,0.5374498226895793,0.5412844036697247,0.5241166318466709,0.5412844036697247,0.4354041442581461,0.44036697247706424,0.4481863480666831,0.44036697247706424,0.4379143034984555,0.518348623853211,0.51367614042968,0.518348623853211,0.5141799597940404
35615_35723,0.48175182481751827,0.48213403436157026,0.48175182481751827,0.4351468806943259,0.99759626,0.5401459854014599,0.5444430058102837,0.5401459854014599,0.5357017586831921,0.5474452554744526,0.553687617663573,0.5474452554744526,0.5408560740129611,0.48905109489051096,0.23917097341360757,0.48905109489051096,0.32123944468298266,0.5109489051094891,0.5062310842086523,0.5109489051094891,0.41810021006470965,0.48905109489051096,0.48369829683698295,0.48905109489051096,0.4735626745967379
73161_95928,0.6037735849056604,0.6328301886792452,0.6037735849056604,0.6077457795431976,0.99781376,0.6132075471698113,0.6218998564323088,0.6132075471698113,0.6162108684898593,0.6132075471698113,0.6182286833694195,0.6132075471698113,0.615234873129473,0.5754716981132075,0.5159573637966821,0.5754716981132075,0.5027586282243174,0.6132075471698113,0.6116535098587561,0.6132075471698113,0.6123766677063673,0.6226415094339622,0.6373045822102426,0.6226415094339622,0.6264697839759364
47798_55669,1.0,1.0,1.0,1.0,0.99760115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8676470588235294,0.7528114186851211,0.8676470588235294,0.8061602593793422,0.8970588235294118,0.9079768270944741,0.8970588235294118,0.867187165775401,1.0,1.0,1.0,1.0
72234_73018,1.0,1.0,1.0,1.0,0.9976846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.851063829787234,0.724309642372114,0.851063829787234,0.7825874296894105,0.9361702127659575,0.9406234537357744,0.9361702127659575,0.9286197012421057,1.0,1.0,1.0,1.0
19514_20738,0.575,0.5637464387464387,0.575,0.5679945054945055,0.9974671,0.675,0.7368925831202047,0.675,0.6782581453634086,0.6875,0.744047619047619,0.6875,0.6911764705882353,0.5375,0.5142067124332571,0.5375,0.5220860518427084,0.6375,0.6817253299811439,0.6375,0.6426940639269405,0.5375,0.5213636363636363,0.5375,0.5274891774891775
80394_90913,0.4701492537313433,0.5474965406988459,0.4701492537313433,0.44029126420424286,0.99795806,0.4925373134328358,0.6013195478134932,0.4925373134328358,0.4528330569375345,0.48507462686567165,0.5844423204176165,0.48507462686567165,0.44719280523124383,0.3805970149253731,0.15688731912954312,0.3805970149253731,0.22218636546994758,0.6194029850746269,0.6459219662919473,0.6194029850746269,0.6226606826009812,0.5149253731343284,0.6587703683417774,0.5149253731343284,0.46971976227538903
